,target,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surfae_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_pring_color,population,habitat
285,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
286,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
287,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
288,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
289,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
290,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
291,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
292,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
293,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
294,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
295,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
296,0,5,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1
297,0,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
298,1,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1
299,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
300,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
301,0,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
302,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
303,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
304,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0
305,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
306,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
307,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
308,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1
309,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
310,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
311,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
312,0,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
313,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
314,1,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
315,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
316,0,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
317,0,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
318,0,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
319,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
320,0,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
321,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
322,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
323,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
324,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
325,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
326,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
327,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
328,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
329,1,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5
330,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
331,0,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
332,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
333,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
334,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0
335,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1
336,0,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
337,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
338,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
339,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
340,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
341,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
342,0,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
343,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
344,0,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1
345,0,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
346,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
347,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1
348,0,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5
349,0,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
350,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4
351,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
352,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
353,0,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4
354,0,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
355,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
356,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5
357,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
358,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
359,0,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1
360,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
361,0,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1
362,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
363,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
364,0,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
365,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
366,0,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
367,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
368,0,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1
369,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1
370,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
371,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
372,0,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
373,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
374,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1
375,0,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
376,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
377,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
378,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1
379,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5
380,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1
381,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
382,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
383,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0
384,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5
385,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
386,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
387,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
388,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
389,0,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3
390,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
391,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
392,0,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
393,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
394,0,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
395,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
396,0,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
397,0,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5
398,1,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
399,0,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
400,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
401,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
402,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
403,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
404,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
405,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
406,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
407,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
408,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
409,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
410,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1
411,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4
412,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1
413,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1
414,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
415,0,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
416,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5
417,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
418,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1
419,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
420,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
421,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5
422,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
423,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3
424,0,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
425,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
426,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
427,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1
428,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
429,0,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
430,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1
431,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
432,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1
433,0,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
434,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
435,0,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
436,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
437,0,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
438,0,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
439,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
440,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3
441,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
442,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3
443,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
444,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
445,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1
446,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1
447,0,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
448,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0
449,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
450,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
451,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
452,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
453,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
454,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1
455,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
456,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
457,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
458,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
459,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
460,0,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1
461,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
462,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3
463,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
464,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1
465,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
466,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
467,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
468,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
469,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
470,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
471,0,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
472,0,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
473,0,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
474,0,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
475,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
476,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
477,0,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
478,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
479,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
480,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1
481,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
482,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5
483,0,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0
484,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1
485,0,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
486,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5
487,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
488,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4
489,0,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
490,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1
491,1,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
492,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
493,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1
494,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3
495,0,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
496,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1
497,0,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1
498,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
499,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1
500,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1
501,0,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3
502,0,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
503,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
504,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1
505,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1
506,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1
507,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
508,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5
509,0,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,5,5
510,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
511,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
512,0,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5
513,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5
514,0,5,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1
515,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4
516,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
517,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
518,0,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1
519,0,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
520,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
521,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4
522,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5
523,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5
524,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1
525,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4
526,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3
527,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5
528,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4
529,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4
530,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1
531,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1
532,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4
533,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1
534,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1
535,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3
536,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5
537,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
538,0,2,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
539,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3
540,0,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1
541,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
542,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1
543,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1
544,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3
545,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3
546,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5
547,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0
548,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
549,0,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5
550,0,5,0,3,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1
551,0,5,3,9,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,4
552,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0
553,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1
554,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4
555,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5
556,0,5,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
557,0,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
558,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3
559,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1
560,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0
561,0,5,2,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0
562,0,5,0,8,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1
563,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3
564,1,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,1
565,0,5,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1
566,0,2,2,3,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,2,3,1
567,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1
568,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3
569,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3
570,0,2,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0
571,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1
572,0,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1
